Flow1,Flow2,Temp1,Temp2
6.74,6.74,-8800000000000000000000.00,-8800000000000000000000.00
6.74,6.74,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
13.35,13.35,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
6.82,6.82,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
13.26,13.26,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
6.90,6.90,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
13.18,13.18,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
6.98,6.98,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
13.11,13.11,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
7.06,7.06,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
13.03,13.03,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
7.13,7.13,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
12.96,12.96,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
7.20,7.20,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
12.89,12.89,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
7.28,7.28,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
12.82,12.82,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
7.34,7.34,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
12.75,12.75,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
7.41,7.41,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
12.68,12.68,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
7.48,7.48,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
12.62,12.62,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
7.54,7.54,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
12.55,12.55,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
7.60,7.60,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
12.49,12.49,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
7.67,7.67,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
12.43,12.43,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
7.73,7.73,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
12.37,12.37,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
7.78,7.78,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
12.31,12.31,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
7.84,7.84,-8800000000000000000000.00,-8800000000000000000000.00
